"id","ownerid","ageclassid","sexid","kreisid","quartierid"
34140,135385,9,1,11,"119"
34141,135385,9,1,11,"119"
41163,135385,9,1,11,"119"
41164,135385,9,1,11,"119"
48683,135385,9,1,11,"119"
48684,135385,9,1,11,"119"
56695,135385,9,1,11,"119"
56696,135385,9,1,11,"119"
20999,135395,6,1,10,"101"
27392,135395,6,1,10,"101"
34142,135395,6,1,10,"101"
41165,135395,6,1,10,"101"
48685,135395,6,1,10,"101"
56697,135395,6,1,10,"101"
21000,135406,3,2,9,"91"
27393,135406,3,2,9,"91"
21001,135423,9,2,11,"111"
27394,135423,9,2,11,"111"
34143,135423,9,2,11,"111"
41166,135423,9,2,11,"111"
48686,135423,9,2,11,"111"
21002,135430,3,2,6,"63"
27395,135430,3,2,6,"63"
34144,135430,3,2,6,"63"
41167,135430,3,2,6,"63"
48687,135430,3,2,6,"63"
56698,135430,3,2,6,"63"
21003,135431,2,2,9,"92"
27396,135431,2,2,9,"92"
34145,135431,2,2,9,"92"
41168,135431,2,2,9,"92"
48688,135431,2,2,9,"92"
56699,135431,2,2,9,"92"
21004,135441,6,2,7,"74"
27397,135441,6,2,7,"74"
34146,135441,6,2,7,"74"
41169,135441,6,2,7,"74"
48689,135441,6,2,7,"74"
56700,135441,6,2,7,"74"
21005,135450,2,1,8,"82"
27398,135450,2,1,8,"82"
21006,135454,2,2,6,"61"
27399,135454,2,2,6,"61"
34147,135454,2,2,6,"61"
41170,135454,2,2,6,"61"
48690,135454,2,2,6,"61"
56701,135454,2,2,6,"61"
21007,135455,2,2,11,"115"
27400,135455,2,2,11,"115"
34148,135455,2,2,11,"115"
21008,135457,3,2,3,"31"
21009,135458,2,2,11,"115"
27401,135458,2,2,11,"115"
34149,135458,2,2,11,"115"
41171,135458,2,2,11,"115"
48691,135458,2,2,11,"115"
21010,135464,2,2,10,"101"
27403,135464,2,2,10,"101"
34150,135464,2,2,10,"101"
41172,135464,2,2,10,"101"
48692,135464,2,2,10,"101"
21011,135475,9,2,11,"119"
27405,135475,9,2,11,"119"
34152,135475,9,2,11,"119"
41174,135475,9,2,11,"119"
48694,135475,9,2,11,"119"
21012,135502,6,1,9,"91"
27407,135502,6,1,9,"91"
21013,135508,10,2,2,"23"
27408,135508,10,2,2,"23"
34154,135508,10,2,2,"23"
41176,135508,10,2,2,"23"
48695,135508,10,2,2,"23"
56703,135508,10,2,2,"23"
21014,135525,4,2,8,"81"
21015,135570,9,2,3,"34"
21016,135576,3,2,9,"92"
27411,135576,3,2,9,"92"
34156,135576,3,2,9,"92"
41178,135576,3,2,9,"92"
48697,135576,3,2,9,"92"
56704,135576,3,2,9,"92"
21017,135580,9,2,8,"83"
27412,135580,9,2,8,"83"
34157,135580,9,2,8,"83"
41179,135580,9,2,8,"83"
48698,135580,9,2,8,"83"
56705,135580,9,2,8,"83"
21018,135581,7,2,7,"72"
27413,135581,7,2,7,"72"
34158,135581,7,2,7,"72"
41180,135581,7,2,7,"72"
48699,135581,7,2,7,"72"
21019,135582,10,2,7,"71"
27414,135582,10,2,7,"71"
21020,135583,2,2,11,"115"
27415,135583,2,2,11,"115"
34159,135583,2,2,11,"115"
41181,135583,2,2,11,"115"
48700,135583,2,2,11,"115"
56706,135583,2,2,11,"115"
21021,135590,2,1,7,"72"
27416,135590,2,1,7,"72"
34160,135590,2,1,7,"72"
41182,135590,2,1,7,"72"
48701,135590,2,1,7,"72"
56707,135590,2,1,7,"72"
21022,135591,2,2,9,"92"
27417,135591,2,2,9,"92"
34161,135591,2,2,9,"92"
41183,135591,2,2,9,"92"
48702,135591,2,2,9,"92"
56708,135591,2,2,9,"92"
21023,135593,2,2,2,"24"
27418,135593,2,2,2,"24"
34162,135593,2,2,2,"24"
41184,135593,2,2,2,"24"
48703,135593,2,2,2,"24"
56709,135593,2,2,2,"24"
21024,135594,6,2,3,"33"
27419,135594,6,2,3,"33"
34163,135594,6,2,3,"33"
41185,135594,6,2,3,"33"
48704,135594,6,2,3,"33"
56710,135594,6,2,3,"33"
85,135604,3,2,11,"111"
21025,135604,3,2,11,"111"
27420,135604,3,2,11,"111"
56711,135604,3,2,11,"111"
21026,135617,9,2,9,"92"
21027,135618,2,1,9,"91"
27422,135618,2,1,9,"91"
21028,135619,6,2,11,"119"
27423,135619,6,2,11,"119"
34165,135619,6,2,11,"119"
41187,135619,6,2,11,"119"
48706,135619,6,2,11,"119"
56713,135619,6,2,11,"119"
21029,135640,2,2,2,"24"
27425,135640,2,2,2,"24"
34166,135640,2,2,2,"24"
41188,135640,2,2,2,"24"
48707,135640,2,2,2,"24"
21030,135647,9,2,3,"34"
27426,135647,9,2,3,"34"
27427,135647,9,2,3,"34"
21031,135651,2,2,12,"121"
27428,135651,2,2,12,"121"
34167,135651,2,2,12,"121"
41189,135651,2,2,12,"121"
41190,135651,2,2,12,"121"
41191,135651,2,2,12,"121"
48708,135651,2,2,12,"121"
48709,135651,2,2,12,"121"
48710,135651,2,2,12,"121"
56714,135651,2,2,12,"121"
56715,135651,2,2,12,"121"
56716,135651,2,2,12,"121"
21032,135653,8,2,12,"123"
27429,135653,8,2,12,"123"
34168,135653,8,2,12,"123"
41192,135653,8,2,12,"123"
48711,135653,8,2,12,"123"
56717,135653,8,2,12,"123"
21033,135672,9,2,11,"115"
27431,135672,9,2,11,"115"
21034,135673,5,2,7,"74"
27432,135673,5,2,7,"74"
34170,135673,5,2,7,"74"
41194,135673,5,2,7,"74"
21035,135674,6,1,7,"73"
27433,135674,6,1,7,"73"
34171,135674,6,1,7,"73"
41195,135674,6,1,7,"73"
48712,135674,6,1,7,"73"
56718,135674,6,1,7,"73"
21036,135676,2,2,1,"11"
27434,135676,2,2,1,"11"
34172,135676,2,2,1,"11"
41196,135676,2,2,1,"11"
48713,135676,2,2,1,"11"
56719,135676,2,2,1,"11"
21037,135685,4,2,9,"92"
21038,135686,6,1,9,"92"
21039,135690,9,2,4,"42"
27435,135690,9,2,4,"42"
34173,135690,9,2,4,"42"
41074,135690,9,2,4,"42"
21040,135694,2,1,10,"102"
27437,135694,2,1,10,"102"
34175,135694,2,1,10,"102"
41197,135694,2,1,10,"102"
21041,135695,9,2,10,"101"
27438,135695,9,2,10,"101"
34176,135695,9,2,10,"101"
21042,135696,3,2,2,"24"
27439,135696,3,2,2,"24"
34177,135696,3,2,2,"24"
41198,135696,3,2,2,"24"
48714,135696,3,2,2,"24"
56720,135696,3,2,2,"24"
21043,135697,2,1,10,"102"
21044,135697,2,1,10,"102"
27440,135697,2,1,10,"102"
27441,135697,2,1,10,"102"
34178,135697,2,1,10,"102"
34179,135697,2,1,10,"102"
21045,135718,2,1,1,"11"
27444,135718,2,1,1,"11"
56721,135718,2,1,1,"11"
21046,135725,2,2,7,"74"
27445,135725,2,2,7,"74"
34182,135725,2,2,7,"74"
41201,135725,2,2,7,"74"
21047,135726,8,2,11,"111"
27446,135726,8,2,11,"111"
34183,135726,8,2,11,"111"
41202,135726,8,2,11,"111"
48717,135726,8,2,11,"111"
56723,135726,8,2,11,"111"
21048,135728,2,2,7,"72"
27447,135728,2,2,7,"72"
34184,135728,2,2,7,"72"
41203,135728,2,2,7,"72"
48718,135728,2,2,7,"72"
56724,135728,2,2,7,"72"
21049,135731,9,1,9,"91"
27448,135731,9,1,9,"91"
34185,135731,9,1,9,"91"
41204,135731,9,1,9,"91"
48719,135731,9,1,9,"91"
56725,135731,9,1,9,"91"
21055,916,6,1,3,"34"
28401,916,6,1,3,"34"
35991,916,6,1,3,"34"
43764,916,6,1,3,"34"
21059,4135,6,2,9,"91"
28404,4135,6,2,9,"91"
35994,4135,6,2,9,"91"
43767,4135,6,2,9,"91"
52272,4135,6,2,9,"91"
21068,4747,10,1,2,"24"
28411,4747,10,1,2,"24"
36000,4747,10,1,2,"24"
43773,4747,10,1,2,"24"
52278,4747,10,1,2,"24"
21081,6078,3,2,12,"121"
21082,6078,3,2,12,"121"
28423,6078,3,2,12,"121"
28424,6078,3,2,12,"121"
36013,6078,3,2,12,"121"
36014,6078,3,2,12,"121"
43785,6078,3,2,12,"121"
43786,6078,3,2,12,"121"
52289,6078,3,2,12,"121"
52290,6078,3,2,12,"121"
21083,6130,10,2,10,"101"
28425,6130,10,2,10,"101"
36015,6130,10,2,10,"101"
43787,6130,10,2,10,"101"
52292,6130,10,2,10,"101"
21101,15530,4,1,2,"21"
28442,15530,4,1,2,"21"
36029,15530,4,1,2,"21"
41497,15530,4,1,2,"21"
52302,15530,4,1,2,"21"
21104,18254,10,2,11,"115"
28446,18254,10,2,11,"115"
36034,18254,10,2,11,"115"
43802,18254,10,2,11,"115"
52306,18254,10,2,11,"115"
21130,23750,2,2,8,"81"
36059,23750,2,2,8,"81"
21137,55693,5,2,11,"119"
28477,55693,5,2,11,"119"
36066,55693,5,2,11,"119"
43838,55693,5,2,11,"119"
52339,55693,5,2,11,"119"
21155,65794,3,1,7,"72"
28495,65794,3,1,7,"72"
36082,65794,3,1,7,"72"
43851,65794,3,1,7,"72"
52351,65794,3,1,7,"72"
21156,65859,3,1,3,"31"
21199,71885,5,2,7,"73"
28534,71885,5,2,7,"73"
36117,71885,5,2,7,"73"
43886,71885,5,2,7,"73"
52385,71885,5,2,7,"73"
21204,72370,10,1,8,"82"
21224,80134,5,1,9,"91"
28555,80134,5,1,9,"91"
36135,80134,5,1,9,"91"
43905,80134,5,1,9,"91"
52408,80134,5,1,9,"91"
21416,81381,3,1,8,"81"
28731,81381,3,1,8,"81"
36299,81381,3,1,8,"81"
44062,81381,3,1,8,"81"
52548,81381,3,1,8,"81"
21463,81608,6,2,11,"119"
28775,81608,6,2,11,"119"
36339,81608,6,2,11,"119"
44098,81608,6,2,11,"119"
52585,81608,6,2,11,"119"
21553,82113,3,2,9,"91"
28859,82113,3,2,9,"91"
36416,82113,3,2,9,"91"
44179,82113,3,2,9,"91"
52660,82113,3,2,9,"91"
21570,82204,2,2,8,"81"
28874,82204,2,2,8,"81"
21633,82553,3,2,7,"71"
28933,82553,3,2,7,"71"
36480,82553,3,2,7,"71"
44239,82553,3,2,7,"71"
52718,82553,3,2,7,"71"
21749,83226,5,1,10,"102"
29043,83226,5,1,10,"102"
36588,83226,5,1,10,"102"
21787,83457,6,2,2,"21"
29076,83457,6,2,2,"21"
36622,83457,6,2,2,"21"
44373,83457,6,2,2,"21"
52835,83457,6,2,2,"21"
21809,83570,10,1,2,"21"
29097,83570,10,1,2,"21"
36643,83570,10,1,2,"21"
44393,83570,10,1,2,"21"
52856,83570,10,1,2,"21"
21813,83613,10,2,6,"61"
29101,83613,10,2,6,"61"
36646,83613,10,2,6,"61"
44396,83613,10,2,6,"61"
52858,83613,10,2,6,"61"
21833,83736,5,2,1,"11"
29118,83736,5,2,1,"11"
36664,83736,5,2,1,"11"
44414,83736,5,2,1,"11"
52873,83736,5,2,1,"11"
21875,84045,4,2,9,"91"
21876,84045,4,2,9,"91"
21877,84045,4,2,9,"91"
29153,84045,4,2,9,"91"
29154,84045,4,2,9,"91"
29155,84045,4,2,9,"91"
21918,84368,7,1,7,"72"
22026,85093,5,1,12,"121"
29297,85093,5,1,12,"121"
36824,85093,5,1,12,"121"
44570,85093,5,1,12,"121"
53013,85093,5,1,12,"121"
22038,85206,6,1,11,"111"
44579,85206,6,1,11,"111"
53021,85206,6,1,11,"111"
22051,157394,6,2,5,"52"
22138,85817,6,1,7,"73"
29401,85817,6,1,7,"73"
36915,85817,6,1,7,"73"
44658,85817,6,1,7,"73"
53096,85817,6,1,7,"73"
22141,85827,6,2,9,"92"
29404,85827,6,2,9,"92"
36918,85827,6,2,9,"92"
22158,85973,5,1,7,"74"
29419,85973,5,1,7,"74"
36932,85973,5,1,7,"74"
44672,85973,5,1,7,"74"
53107,85973,5,1,7,"74"
22159,85974,10,2,4,"42"
53108,85974,10,2,4,"42"
22189,86162,10,2,4,"44"
29446,86162,10,2,4,"44"
36957,86162,10,2,4,"44"
44693,86162,10,2,4,"44"
53127,86162,10,2,4,"44"
22197,86222,3,1,5,"51"
29456,86222,3,1,5,"51"
36967,86222,3,1,5,"51"
44701,86222,3,1,5,"51"
53135,86222,3,1,5,"51"
22200,86252,10,2,12,"122"
29457,86252,10,2,12,"122"
36968,86252,10,2,12,"122"
44702,86252,10,2,12,"122"
53136,86252,10,2,12,"122"
22212,86310,6,2,10,"101"
29466,86310,6,2,10,"101"
36977,86310,6,2,10,"101"
44711,86310,6,2,10,"101"
53145,86310,6,2,10,"101"
22256,86625,5,2,7,"74"
29509,86625,5,2,7,"74"
37013,86625,5,2,7,"74"
44746,86625,5,2,7,"74"
53178,86625,5,2,7,"74"
22345,87177,5,2,8,"81"
29589,87177,5,2,8,"81"
37088,87177,5,2,8,"81"
44820,87177,5,2,8,"81"
53250,87177,5,2,8,"81"
22395,87441,10,1,11,"119"
29628,87441,10,1,11,"119"
37130,87441,10,1,11,"119"
44860,87441,10,1,11,"119"
53292,87441,10,1,11,"119"
22451,87684,3,2,6,"61"
29675,87684,3,2,6,"61"
37175,87684,3,2,6,"61"
44900,87684,3,2,6,"61"
53331,87684,3,2,6,"61"
22512,157395,9,2,6,"61"
22557,88164,10,2,11,"111"
29762,88164,10,2,11,"111"
44974,88164,10,2,11,"111"
53388,88164,10,2,11,"111"
22669,88623,6,2,10,"101"
29861,88623,6,2,10,"101"
37328,88623,6,2,10,"101"
45052,88623,6,2,10,"101"
53453,88623,6,2,10,"101"
22792,89052,3,2,2,"21"
29970,89052,3,2,2,"21"
37414,89052,3,2,2,"21"
45138,89052,3,2,2,"21"
53524,89052,3,2,2,"21"
22800,89077,2,2,12,"121"
29978,89077,2,2,12,"121"
37420,89077,2,2,12,"121"
45144,89077,2,2,12,"121"
53529,89077,2,2,12,"121"
22860,89273,2,1,1,"11"
22861,89273,2,1,1,"11"
30030,89273,2,1,1,"11"
30031,89273,2,1,1,"11"
37468,89273,2,1,1,"11"
37469,89273,2,1,1,"11"
45188,89273,2,1,1,"11"
45189,89273,2,1,1,"11"
53564,89273,2,1,1,"11"
53565,89273,2,1,1,"11"
60604,158453,2,2,9,"92"
22885,89341,9,2,10,"102"
30050,89341,9,2,10,"102"
37486,89341,9,2,10,"102"
45206,89341,9,2,10,"102"
53581,89341,9,2,10,"102"
22901,89368,2,2,12,"123"
30063,89368,2,2,12,"123"
37498,89368,2,2,12,"123"
22906,89386,3,2,3,"33"
30067,89386,3,2,3,"33"
37503,89386,3,2,3,"33"
22935,89460,6,1,5,"52"
30093,89460,6,1,5,"52"
37525,89460,6,1,5,"52"
45240,89460,6,1,5,"52"
53609,89460,6,1,5,"52"
22956,89522,6,1,9,"91"
30114,89522,6,1,9,"91"
60605,158458,9,2,3,"34"
23000,89626,2,1,11,"115"
30152,89626,2,1,11,"115"
37577,89626,2,1,11,"115"
45285,89626,2,1,11,"115"
53641,89626,2,1,11,"115"
53642,89626,2,1,11,"115"
23017,157396,9,2,7,"73"
23064,90181,10,2,9,"91"
30211,90181,10,2,9,"91"
37627,90181,10,2,9,"91"
45336,90181,10,2,9,"91"
53690,90181,10,2,9,"91"
23065,90191,6,2,11,"119"
30212,90191,6,2,11,"119"
45337,90191,6,2,11,"119"
53691,90191,6,2,11,"119"
23107,90624,6,2,8,"83"
30248,90624,6,2,8,"83"
37657,90624,6,2,8,"83"
45365,90624,6,2,8,"83"
53715,90624,6,2,8,"83"
23146,91212,2,1,11,"111"
23191,92229,6,1,11,"111"
23192,92229,6,1,11,"111"
23218,92623,10,1,6,"61"
30339,92623,10,1,6,"61"
37741,92623,10,1,6,"61"
45452,92623,10,1,6,"61"
23237,92986,6,2,6,"61"
23238,92986,6,2,6,"61"
30357,92986,6,2,6,"61"
30358,92986,6,2,6,"61"
37756,92986,6,2,6,"61"
37757,92986,6,2,6,"61"
45463,92986,6,2,6,"61"
45464,92986,6,2,6,"61"
53798,92986,6,2,6,"61"
23283,93413,9,2,10,"101"
23284,93413,9,2,10,"101"
23367,94777,3,2,1,"11"
30475,94777,3,2,1,"11"
37862,94777,3,2,1,"11"
45563,94777,3,2,1,"11"
53882,94777,3,2,1,"11"
23374,94841,2,2,9,"91"
23375,94841,2,2,9,"91"
30481,94841,2,2,9,"91"
30482,94841,2,2,9,"91"
37868,94841,2,2,9,"91"
37869,94841,2,2,9,"91"
23419,95512,5,2,2,"21"
30524,95512,5,2,2,"21"
37905,95512,5,2,2,"21"
45603,95512,5,2,2,"21"
53919,95512,5,2,2,"21"
23450,95932,6,1,11,"119"
30549,95932,6,1,11,"119"
37931,95932,6,1,11,"119"
45628,95932,6,1,11,"119"
23469,96384,9,2,4,"44"
30568,96384,9,2,4,"44"
37947,96384,9,2,4,"44"
45642,96384,9,2,4,"44"
53951,96384,9,2,4,"44"
23592,98704,6,2,7,"71"
30688,98704,6,2,7,"71"
38053,98704,6,2,7,"71"
45739,98704,6,2,7,"71"
23724,99719,2,2,8,"82"
30813,99719,2,2,8,"82"
38158,99719,2,2,8,"82"
45841,99719,2,2,8,"82"
54123,99719,2,2,8,"82"
23804,99966,3,1,6,"61"
30892,99966,3,1,6,"61"
38225,99966,3,1,6,"61"
45899,99966,3,1,6,"61"
54177,99966,3,1,6,"61"
23841,100102,2,1,10,"101"
30925,100102,2,1,10,"101"
38254,100102,2,1,10,"101"
45929,100102,2,1,10,"101"
54202,100102,2,1,10,"101"
23901,100423,2,2,3,"34"
30978,100423,2,2,3,"34"
38305,100423,2,2,3,"34"
45981,100423,2,2,3,"34"
54246,100423,2,2,3,"34"
60765,158850,6,2,11,"111"
23917,100620,6,2,9,"92"
30993,100620,6,2,9,"92"
38321,100620,6,2,9,"92"
45995,100620,6,2,9,"92"
23952,101270,5,2,7,"72"
31025,101270,5,2,7,"72"
38348,101270,5,2,7,"72"
23954,101293,3,1,11,"119"
31026,101293,3,1,11,"119"
31027,101293,3,1,11,"119"
38349,101293,3,1,11,"119"
46021,101293,3,1,11,"119"
54284,101293,3,1,11,"119"
23989,101739,3,2,11,"115"
31058,101739,3,2,11,"115"
38378,101739,3,2,11,"115"
46047,101739,3,2,11,"115"
54311,101739,3,2,11,"115"
23996,101802,6,1,11,"119"
31065,101802,6,1,11,"119"
38385,101802,6,1,11,"119"
46053,101802,6,1,11,"119"
24022,102296,5,2,2,"24"
31094,102296,5,2,2,"24"
38414,102296,5,2,2,"24"
46080,102296,5,2,2,"24"
54338,102296,5,2,2,"24"
24052,102761,2,2,3,"33"
31124,102761,2,2,3,"33"
38438,102761,2,2,3,"33"
46102,102761,2,2,3,"33"
54358,102761,2,2,3,"33"
24074,103025,6,1,9,"91"
31144,103025,6,1,9,"91"
38455,103025,6,1,9,"91"
24183,104696,2,2,11,"111"
31247,104696,2,2,11,"111"
38552,104696,2,2,11,"111"
46210,104696,2,2,11,"111"
54453,104696,2,2,11,"111"
24206,104989,6,2,7,"72"
31270,104989,6,2,7,"72"
24295,105797,2,2,2,"24"
31358,105797,2,2,2,"24"
38657,105797,2,2,2,"24"
46309,105797,2,2,2,"24"
54541,105797,2,2,2,"24"
60766,158859,2,2,11,"115"
24302,105980,2,2,6,"63"
31365,105980,2,2,6,"63"
38663,105980,2,2,6,"63"
46315,105980,2,2,6,"63"
54547,105980,2,2,6,"63"
24336,106745,2,1,11,"119"
24337,106745,2,1,11,"119"
24350,106917,9,2,3,"34"
24439,108205,2,1,11,"111"
31481,108205,2,1,11,"111"
38776,108205,2,1,11,"111"
46421,108205,2,1,11,"111"
54646,108205,2,1,11,"111"
24445,108258,6,2,7,"72"
31488,108258,6,2,7,"72"
38782,108258,6,2,7,"72"
46427,108258,6,2,7,"72"
54652,108258,6,2,7,"72"
24477,108826,10,1,8,"81"
31519,108826,10,1,8,"81"
38809,108826,10,1,8,"81"
46457,108826,10,1,8,"81"
54679,108826,10,1,8,"81"
24490,109172,9,2,3,"31"
31532,109172,9,2,3,"31"
38822,109172,9,2,3,"31"
46470,109172,9,2,3,"31"
54690,109172,9,2,3,"31"
24495,157543,2,2,12,"123"
60228,157543,2,2,12,"123"
24508,109393,2,2,9,"91"
54703,109393,2,2,9,"91"
24567,110099,5,2,12,"122"
31604,110099,5,2,12,"122"
60767,158860,3,1,2,"21"
24672,111707,6,2,11,"111"
31704,111707,6,2,11,"111"
38982,111707,6,2,11,"111"
46624,111707,6,2,11,"111"
54832,111707,6,2,11,"111"
24702,131592,9,2,3,"34"
33657,131592,9,2,3,"34"
24711,112238,9,2,4,"42"
31740,112238,9,2,4,"42"
39013,112238,9,2,4,"42"
46656,112238,9,2,4,"42"
54864,112238,9,2,4,"42"
24768,113169,6,2,3,"33"
24795,113569,2,1,8,"82"
31823,113569,2,1,8,"82"
39081,113569,2,1,8,"82"
60768,158861,6,2,12,"122"
60769,158861,6,2,12,"122"
24856,114389,2,1,3,"31"
24927,115405,3,2,4,"42"
46828,115405,3,2,4,"42"
25014,116591,2,1,11,"115"
32026,116591,2,1,11,"115"
39268,116591,2,1,11,"115"
46901,116591,2,1,11,"115"
55079,116591,2,1,11,"115"
25053,117124,9,2,11,"119"
25097,117660,2,2,10,"101"
32102,117660,2,2,10,"101"
39336,117660,2,2,10,"101"
46968,117660,2,2,10,"101"
25139,118058,3,2,3,"31"
32141,118058,3,2,3,"31"
39366,118058,3,2,3,"31"
46997,118058,3,2,3,"31"
25289,119845,2,2,9,"91"
25335,120246,2,1,11,"111"
32324,120246,2,1,11,"111"
39540,120246,2,1,11,"111"
47159,120246,2,1,11,"111"
55316,120246,2,1,11,"111"
25348,120376,6,2,7,"73"
32335,120376,6,2,7,"73"
39549,120376,6,2,7,"73"
25364,120573,2,2,7,"72"
55338,120573,2,2,7,"72"
25427,121047,9,2,10,"101"
32405,121047,9,2,10,"101"
39179,121047,9,2,10,"101"
47230,121047,9,2,10,"101"
55379,121047,9,2,10,"101"
25435,121105,6,2,10,"101"
32411,121105,6,2,10,"101"
25436,121118,6,2,5,"52"
32412,121118,6,2,5,"52"
39617,121118,6,2,5,"52"
47235,121118,6,2,5,"52"
55384,121118,6,2,5,"52"
25597,122387,6,2,3,"33"
32559,122387,6,2,3,"33"
39748,122387,6,2,3,"33"
47364,122387,6,2,3,"33"
55499,122387,6,2,3,"33"
25753,123423,5,1,6,"63"
32706,123423,5,1,6,"63"
25836,123971,9,1,12,"123"
32780,123971,9,1,12,"123"
39955,123971,9,1,12,"123"
47556,123971,9,1,12,"123"
25944,124778,6,1,8,"83"
25951,124792,2,2,12,"122"
25982,125058,9,2,2,"23"
32901,125058,9,2,2,"23"
25990,125119,9,2,10,"101"
26040,125448,2,1,9,"91"
26047,125532,3,1,8,"83"
32953,125532,3,1,8,"83"
40113,125532,3,1,8,"83"
47713,125532,3,1,8,"83"
55823,125532,3,1,8,"83"
26063,125622,9,1,11,"111"
32967,125622,9,1,11,"111"
40124,125622,9,1,11,"111"
47724,125622,9,1,11,"111"
26072,125644,3,2,7,"73"
32973,125644,3,2,7,"73"
40130,125644,3,2,7,"73"
47729,125644,3,2,7,"73"
55838,125644,3,2,7,"73"
26073,125649,10,1,9,"92"
32974,125649,10,1,9,"92"
40131,125649,10,1,9,"92"
47730,125649,10,1,9,"92"
55839,125649,10,1,9,"92"
26154,126152,2,2,2,"24"
60890,159067,3,2,8,"81"
26257,127063,6,1,4,"42"
26333,127551,2,1,4,"44"
33194,127551,2,1,4,"44"
40315,127551,2,1,4,"44"
26353,127691,3,2,9,"92"
33210,127691,3,2,9,"92"
40328,127691,3,2,9,"92"
47924,127691,3,2,9,"92"
56010,127691,3,2,9,"92"
26360,139380,2,2,12,"123"
26437,128528,2,2,10,"101"
33321,128528,2,2,10,"101"
40428,128528,2,2,10,"101"
48018,128528,2,2,10,"101"
56093,128528,2,2,10,"101"
26605,129682,10,2,10,"101"
33442,129682,10,2,10,"101"
40536,129682,10,2,10,"101"
48110,129682,10,2,10,"101"
56171,129682,10,2,10,"101"
68,137504,10,2,9,"91"
34431,137504,10,2,9,"91"
41424,137504,10,2,9,"91"
48920,137504,10,2,9,"91"
56898,137504,10,2,9,"91"
26645,130026,9,2,7,"73"
33483,130026,9,2,7,"73"
26680,130242,9,1,12,"122"
69,138237,2,1,11,"115"
34536,138237,2,1,11,"115"
41521,138237,2,1,11,"115"
49000,138237,2,1,11,"115"
56974,138237,2,1,11,"115"
20223,130778,3,2,7,"73"
26738,130778,3,2,7,"73"
33568,130778,3,2,7,"73"
40652,130778,3,2,7,"73"
48215,130778,3,2,7,"73"
56269,130778,3,2,7,"73"
26776,131015,10,2,6,"63"
33600,131015,10,2,6,"63"
40679,131015,10,2,6,"63"
48241,131015,10,2,6,"63"
56287,131015,10,2,6,"63"
70,138720,6,2,11,"115"
34608,138720,6,2,11,"115"
41581,138720,6,2,11,"115"
49051,138720,6,2,11,"115"
57019,138720,6,2,11,"115"
26810,131300,5,2,7,"72"
33631,131300,5,2,7,"72"
40709,131300,5,2,7,"72"
48271,131300,5,2,7,"72"
56312,131300,5,2,7,"72"
26852,131689,6,2,8,"82"
33671,131689,6,2,8,"82"
40745,131689,6,2,8,"82"
48307,131689,6,2,8,"82"
56347,131689,6,2,8,"82"
26872,131875,2,1,6,"61"
33689,131875,2,1,6,"61"
40759,131875,2,1,6,"61"
71,139575,9,2,6,"61"
34707,139575,9,2,6,"61"
41678,139575,9,2,6,"61"
49130,139575,9,2,6,"61"
57090,139575,9,2,6,"61"
27001,132576,9,2,9,"92"
27069,133016,9,2,11,"111"
33865,133016,9,2,11,"111"
40915,133016,9,2,11,"111"
48464,133016,9,2,11,"111"
56483,133016,9,2,11,"111"
27086,133149,9,1,10,"101"
33881,133149,9,1,10,"101"
40931,133149,9,1,10,"101"
27116,133341,6,2,12,"121"
33904,133341,6,2,12,"121"
40952,133341,6,2,12,"121"
48499,133341,6,2,12,"121"
27145,133498,5,1,9,"92"
33933,133498,5,1,9,"92"
27304,134791,6,2,10,"101"
34065,134791,6,2,10,"101"
41097,134791,6,2,10,"101"
48625,134791,6,2,10,"101"
56637,134791,6,2,10,"101"
27312,134871,2,2,10,"101"
27314,134906,3,2,5,"52"
34073,134906,3,2,5,"52"
41104,134906,3,2,5,"52"
48630,134906,3,2,5,"52"
56643,134906,3,2,5,"52"
27338,135055,6,2,9,"91"
34095,135055,6,2,9,"91"
41122,135055,6,2,9,"91"
48646,135055,6,2,9,"91"
56659,135055,6,2,9,"91"
27358,135182,2,2,3,"31"
27360,135213,4,1,3,"31"
34115,135213,4,1,3,"31"
27404,135465,6,1,11,"115"
34151,135465,6,1,11,"115"
41173,135465,6,1,11,"115"
48693,135465,6,1,11,"115"
56702,135465,6,1,11,"115"
27406,135476,6,1,12,"123"
34153,135476,6,1,12,"123"
41175,135476,6,1,12,"123"
27409,135556,2,1,2,"21"
34155,135556,2,1,2,"21"
41177,135556,2,1,2,"21"
48696,135556,2,1,2,"21"
27410,135571,3,2,12,"122"
27421,135611,2,2,7,"71"
34164,135611,2,2,7,"71"
41186,135611,2,2,7,"71"
48705,135611,2,2,7,"71"
56712,135611,2,2,7,"71"
27424,135639,4,2,1,"13"
27430,135655,2,2,7,"73"
34169,135655,2,2,7,"73"
41193,135655,2,2,7,"73"
27436,135693,3,2,7,"71"
34174,135693,3,2,7,"71"
27442,135698,2,1,9,"92"
34180,135698,2,1,9,"92"
41199,135698,2,1,9,"92"
48715,135698,2,1,9,"92"
27443,135699,2,2,11,"115"
27449,135736,10,2,4,"42"
34186,135736,10,2,4,"42"
41205,135736,10,2,4,"42"
48720,135736,10,2,4,"42"
27450,135751,2,2,7,"74"
27451,135777,10,2,10,"101"
34187,135777,10,2,10,"101"
41206,135777,10,2,10,"101"
27452,135780,6,1,8,"82"
27453,135781,2,2,3,"31"
34188,135781,2,2,3,"31"
27454,135782,2,2,2,"21"
34189,135782,2,2,2,"21"
34190,135782,2,2,2,"21"
